3
24
22
14
13
18
6
12
8
33
16
5
26
21
9
8
21
54
7
12
5
5
1
5
6
8
13
12
18
25
23
10
17
29
37
16
10
8
6
16
28
8
20
11
6
3
4
11
11
10
10
9
24
7
11
13
11
23
15
35
15
35
7
22
32
18
13
11
2
3
8
17
7
10
4
9
18
6
17
10
6
1
15
38
16
8
5
5
4
11
16
8
10
6
24
14
17
10
23
30
4
5
6
5
9
8
13
15
9
12
32
9
7
2
24
28
17
6
14
18
18
19
41
29
14
10
17
4
22
15
22
43
7
13
14
7
17
17
20
31
18
13
8
19
13
13
21
24
70
11
16
14
14
16
15
9
22
29
25
2
16
9
11
10
6
3
8
19
4
17
11
7
15
21
29
30
14
21
10
14
4
7
9
16
25
15
10
14
10
34
8
12
3
8
1
13
69
24
20
11
16
17
13
14
21
22
10
15
13
6
9
42
58
26
21
17
25
13
15
24
14
15
20
12
20
33
30
47
59
13
11
19
12
10
16
40
30
10
4
19
15
15
4
34
35
23
11
7
12
14
5
11
15
7
11
6
30
44
14
23
21
61
19
18
17
13
15
23
25
36
16
19
2
9
8
12
7
5
10
8
7
11
14
18
19
29
7
24
17
7
23
22
32
14
9
8
2
13
17
15
20
26
42
6
19
11
10
21
5
29
31
17
2
12
8
20
13
19
19
8
22
26
13
10
14
53
29
26
17
9
21
3
30
15
23
12
9
10
33
12
18
35
40
17
14
20
16
16
32
25
37
8
20
23
11
24
19
69
14
8
6
25
6
26
23
15
24
5
8
16
33
18
16
21
34
18
24
10
5
26
24
28
29
18
3
20
2
11
10
4
2
5
7
18
23
10
14
29
14
17
7
7
53
63
7
17
15
10
16
8
9
8
10
19
24
18
22
11
12
23
8
53
3
16
3
7
15
11
13
23
11
10
13
17
8
30
27
41
7
16
7
15
17
8
22
21
20
6
19
21
13
14
28
63
17
21
3
28
14
12
23
24
12
7
22
35
7
13
23
22
19
7
8
21
8
6
6
28
9
13
10
20
6
28
19
26
55
15
25
3
22
8
14
35
28
15
19
5
2
14
9
9
5
8
4
13
12
11
11
2
31
11
14
23
14
16
11
26
10
10
5
14
22
3
29
21
14
8
4
8
5
12
9
43
26
11
5
24
9
5
24
12
20
8
17
22
5
9
16
26
16
15
4
13
11
7
28
31
30
3
13
9
9
13
23
56
26
15
15
11
13
13
15
10
17
9
9
19
12
8
15
44
15
1
27
5
10
15
7
16
10
9
8
22
38
8
15
28
39
57
4
24
7
7
18
16
33
9
9
2
14
10
12
1
17
3
4
2
5
4
15
25
9
18
10
30
12
8
37
32
12
4
9
25
7
13
17
8
11
8
1
9
6
10
11
11
33
10
5
18
21
16
18
4
24
21
17
18
20
10
5
31
67
19
9
14
12
16
14
32
32
23
6
31
26
27
8
33
36
23
10
15
22
15
31
22
20
22
8
29
22
12
20
30
60
11
14
18
13
16
20
56
14
21
2
6
20
31
19
7
19
34
31
6
22
12
16
20
15
11
26
1
8
10
15
6
4
13
18
2
11
11
9
19
26
18
15
22
13
14
15
16
6
9
7
8
8
23
6
7
9
19
20
8
11
20
12
5
24
31
28
11
12
13
14
8
24
20
22
12
14
18
19
16
29
52
25
12
2
7
24
12
28
14
17
6
9
19
21
26
11
49
16
14
